Juego,Sesion,id_usuario,num_periodo,id_tipo,id_grupo,punto_ideal,se_postula,num_votos, num_votos2, balance_ini,balance
T,1,5,17,R,406,20,1,25,0,134,128
T,1,5,18,R,414,30,1,56,0,128,148
T,1,5,19,R,430,-1,0,0,0,148,148
T,1,5,20,R,439,-1,0,0,0,148,148
T,1,5,21,R,442,20,0,0,0,148,147
T,1,5,22,R,456,30,1,76,0,147,167
T,1,5,23,R,466,-1,0,0,0,167,167
T,1,5,24,R,471,80,0,0,0,167,162
T,1,5,25,R,480,30,1,101,0,162,182
T,1,5,26,R,493,-1,0,0,0,182,182
T,1,5,27,R,494,20,0,0,0,182,181
T,1,5,28,R,509,30,1,101,0,181,201
T,1,5,29,R,517,20,0,0,0,201,200
T,1,5,30,R,525,30,1,29,56,200,220
T,1,6,1,R,261,30,1,101,0,140,160
T,1,6,2,R,274,20,0,0,0,160,159
T,1,6,3,R,286,-1,0,0,0,159,159
T,1,6,4,R,292,80,1,45,46,159,149
T,1,6,5,R,296,80,1,46,0,149,139
T,1,6,6,R,313,-1,0,0,0,139,139
T,1,6,7,R,319,30,1,101,0,139,159
T,1,6,8,R,327,30,1,30,56,159,179
T,1,6,9,R,335,80,0,0,0,179,174
T,1,6,10,R,342,20,1,26,0,174,168
T,1,6,11,R,352,80,1,45,0,168,158
T,1,6,12,R,364,20,0,0,0,158,157
T,1,6,13,R,369,20,1,101,0,157,177
T,1,6,14,R,383,80,0,0,0,177,172
T,1,6,15,R,390,80,1,46,0,172,162
T,1,6,16,R,397,30,1,29,55,162,182
T,1,6,17,R,409,20,1,26,0,182,176
T,1,6,18,R,415,80,0,0,0,176,171
T,1,6,19,R,422,20,1,26,0,171,165
T,1,6,20,R,433,20,0,0,0,165,164
T,1,6,21,R,446,80,0,0,0,164,159
T,1,6,22,R,450,80,1,46,0,159,149
T,1,6,23,R,465,20,1,25,0,149,143
T,1,6,24,R,467,20,0,0,0,143,142
T,1,6,25,R,478,80,0,0,0,142,137
T,1,6,26,R,485,20,1,26,0,137,131
T,1,6,27,R,495,20,1,25,0,131,125
T,1,6,28,R,511,-1,0,0,0,125,125
T,1,6,29,R,516,30,1,101,0,125,145
T,1,6,30,R,527,20,0,0,0,145,144
T,1,7,1,R,260,80,1,46,46,140,130
T,1,7,2,R,275,30,0,0,0,130,125
T,1,7,3,R,282,20,0,0,0,125,124
T,1,7,4,R,287,80,1,46,0,124,114
T,1,7,5,R,304,-1,0,0,0,114,114
T,1,7,6,R,312,30,1,101,0,114,134
T,1,7,7,R,319,20,0,0,0,134,133
T,1,7,8,R,328,80,1,45,0,133,123
T,1,7,9,R,335,30,1,101,0,123,143
T,1,7,10,R,346,30,1,31,56,143,163
T,1,7,11,R,352,20,0,0,0,163,162
T,1,7,12,R,365,20,0,0,0,162,161
T,1,7,13,R,372,20,0,0,0,161,160
T,1,7,14,R,383,20,0,0,0,160,159
T,1,7,15,R,388,30,1,56,0,159,179
T,1,7,16,R,397,80,1,46,46,179,169
T,1,7,17,R,404,80,1,46,0,169,159
T,1,7,18,R,418,20,0,0,0,159,158
T,1,7,19,R,429,20,0,0,0,158,157
T,1,7,20,R,438,20,0,0,0,157,156
T,1,7,21,R,447,30,1,30,55,156,176
T,1,7,22,R,457,-1,0,0,0,176,176
T,1,7,23,R,459,80,1,46,0,176,166
T,1,7,24,R,468,20,0,0,0,166,165
T,1,7,25,R,479,20,1,25,0,165,159
T,1,7,26,R,485,30,1,75,0,159,179
T,1,7,27,R,500,30,1,55,0,179,199
T,1,7,28,R,510,20,1,26,0,199,193
T,1,7,29,R,519,30,1,76,0,193,213
T,1,7,30,R,525,80,1,46,45,213,203
T,1,8,1,R,263,20,1,26,0,140,134
T,1,8,2,R,270,30,1,29,55,134,154
T,1,8,3,R,286,-1,0,0,0,154,154
T,1,8,4,R,295,-1,0,0,0,154,154
T,1,8,5,R,303,30,1,31,55,154,174
T,1,8,6,R,308,80,0,0,0,174,169
T,1,8,7,R,317,20,1,26,0,169,163
T,1,8,8,R,331,-1,0,0,0,163,163
T,1,8,9,R,337,80,1,46,45,163,153
T,1,8,10,R,342,80,1,46,46,153,143
T,1,8,11,R,351,30,1,76,0,143,163
T,1,8,12,R,367,-1,0,0,0,163,163
T,1,8,13,R,368,30,1,75,0,163,183
T,1,8,14,R,379,20,0,0,0,183,182
T,1,8,15,R,390,30,1,55,0,182,202
T,1,8,16,R,400,80,1,45,0,202,192
T,1,8,17,R,406,80,0,0,0,192,187
T,1,8,18,R,413,20,1,25,0,187,181
T,1,8,19,R,427,30,1,101,0,181,201
T,1,8,20,R,437,20,0,0,0,201,200
T,1,8,21,R,446,30,1,76,0,200,220
T,1,8,22,R,450,30,1,55,0,220,240
T,1,8,23,R,464,20,1,26,0,240,234
T,1,8,24,R,475,-1,0,0,0,234,234
T,1,8,25,R,479,80,1,46,45,234,224
T,1,8,26,R,488,80,0,0,0,224,219
T,1,8,27,R,497,20,1,26,0,219,213
T,1,8,28,R,509,20,0,0,0,213,212
T,1,8,29,R,518,80,1,46,45,212,202
T,1,8,30,R,524,80,0,0,0,202,197
T,1,9,1,R,263,80,0,0,0,140,135
T,1,9,2,R,276,30,1,76,0,135,155
T,1,9,3,R,283,20,1,25,0,155,149
T,1,9,4,R,289,20,1,25,0,149,143
T,1,9,5,R,297,80,1,45,45,143,133
T,1,9,6,R,311,30,1,56,0,133,153
T,1,9,7,R,314,20,0,0,0,153,152
T,1,9,8,R,323,80,1,46,45,152,142
T,1,9,9,R,338,80,0,0,0,142,137
T,1,9,10,R,348,30,1,29,55,137,157
T,1,9,11,R,353,30,1,30,56,157,177
T,1,9,12,R,364,30,1,101,0,177,197
T,1,9,13,R,376,-1,0,0,0,197,197
T,1,9,14,R,377,20,1,25,0,197,191
T,1,9,15,R,389,20,0,0,0,191,190
T,1,9,16,R,398,80,0,0,0,190,185
T,1,9,17,R,411,30,1,55,0,185,205
T,1,9,18,R,418,80,0,0,0,205,200
T,1,9,19,R,427,80,0,0,0,200,195
T,1,9,20,R,432,80,0,0,0,195,190
T,1,9,21,R,441,20,1,25,0,190,184
T,1,9,22,R,452,80,0,0,0,184,179
T,1,9,23,R,461,80,1,46,0,179,169
T,1,9,24,R,475,-1,0,0,0,169,169
T,1,9,25,R,483,30,1,101,0,169,189
T,1,9,26,R,489,20,0,0,0,189,188
T,1,9,27,R,496,30,1,75,0,188,208
T,1,9,28,R,510,30,1,75,0,208,228
T,1,9,29,R,513,20,0,0,0,228,227
T,1,9,30,R,528,30,1,101,0,227,247
T,1,10,1,R,262,30,1,30,56,140,160
T,1,10,2,R,273,20,1,26,0,160,154
T,1,10,3,R,281,30,1,56,0,154,174
T,1,10,4,R,287,30,1,55,0,174,194
T,1,10,5,R,301,20,1,25,0,194,188
T,1,10,6,R,309,80,1,46,46,188,178
T,1,10,7,R,317,30,1,75,0,178,198
T,1,10,8,R,329,20,1,25,0,198,192
T,1,10,9,R,336,30,1,76,0,192,212
T,1,10,10,R,349,-1,0,0,0,212,212
T,1,10,11,R,353,20,1,26,0,212,206
T,1,10,12,R,360,30,1,55,0,206,226
T,1,10,13,R,368,20,1,26,0,226,220
T,1,10,14,R,384,30,1,101,0,220,240
T,1,10,15,R,392,80,1,46,45,240,230
T,1,10,16,R,395,30,1,101,0,230,250
T,1,10,17,R,411,80,1,46,0,250,240
T,1,10,18,R,419,30,1,101,0,240,260
T,1,10,19,R,423,80,1,45,0,260,250
T,1,10,20,R,435,80,1,45,0,250,240
T,1,10,21,R,443,80,0,0,0,240,235
T,1,10,22,R,455,80,0,0,0,235,230
T,1,10,23,R,458,20,1,26,0,230,224
T,1,10,24,R,473,30,1,56,0,224,244
T,1,10,25,R,477,30,1,75,0,244,264
T,1,10,26,R,487,80,1,46,0,264,254
T,1,10,27,R,496,20,1,26,0,254,248
T,1,10,28,R,506,30,1,56,0,248,268
T,1,10,29,R,520,-1,0,0,0,268,268
T,1,10,30,R,523,20,1,25,0,268,262
T,1,11,1,R,264,80,1,46,0,140,130
T,1,11,2,R,273,80,1,45,46,130,120
T,1,11,3,R,280,30,0,0,0,120,115
T,1,11,4,R,292,30,1,30,55,115,135
T,1,11,5,R,299,80,1,46,0,135,125
T,1,11,6,R,306,20,1,26,0,125,119
T,1,11,7,R,316,80,1,45,45,119,109
T,1,11,8,R,323,20,1,26,0,109,103
T,1,11,9,R,333,80,0,0,0,103,98
T,1,11,10,R,341,30,1,101,0,98,118
T,1,11,11,R,355,30,1,30,55,118,138
T,1,11,12,R,359,80,1,46,0,138,128
T,1,11,13,R,375,20,1,25,0,128,122
T,1,11,14,R,382,20,1,25,0,122,116
T,1,11,15,R,387,80,1,46,45,116,106
T,1,11,16,R,400,30,1,56,0,106,126
T,1,11,17,R,407,30,1,76,0,126,146
T,1,11,18,R,414,80,1,45,0,146,136
T,1,11,19,R,429,80,1,45,0,136,126
T,1,11,20,R,438,30,1,101,0,126,146
T,1,11,21,R,445,30,1,101,0,146,166
T,1,11,22,R,449,30,1,29,55,166,186
T,1,11,23,R,463,20,0,0,0,186,185
T,1,11,24,R,472,80,0,0,0,185,180
T,1,11,25,R,481,20,0,0,0,180,179
T,1,11,26,R,485,80,0,0,0,179,174
T,1,11,27,R,500,20,0,0,0,174,173
T,1,11,28,R,507,30,1,101,0,173,193
T,1,11,29,R,512,20,0,0,0,193,192
T,1,11,30,R,526,30,1,76,0,192,212
T,1,12,1,R,267,20,0,0,0,140,139
T,1,12,2,R,277,-1,0,0,0,139,139
T,1,12,3,R,281,80,1,45,0,139,129
T,1,12,4,R,288,80,1,50,0,129,118
T,1,12,5,R,300,30,1,30,56,118,138
T,1,12,6,R,311,20,0,0,0,138,137
T,1,12,7,R,318,20,0,0,0,137,136
T,1,12,8,R,328,30,1,56,0,136,156
T,1,12,9,R,334,30,1,30,55,156,176
T,1,12,10,R,346,80,1,45,45,176,166
T,1,12,11,R,354,80,0,0,0,166,161
T,1,12,12,R,361,80,0,0,0,161,156
T,1,12,13,R,371,20,1,25,0,156,150
T,1,12,14,R,380,20,0,0,0,150,149
T,1,12,15,R,389,80,1,46,0,149,139
T,1,12,16,R,402,80,1,45,0,139,129
T,1,12,17,R,407,80,0,0,0,129,124
T,1,12,18,R,417,30,1,76,0,124,144
T,1,12,19,R,423,20,0,0,0,144,143
T,1,12,20,R,434,20,0,0,0,143,142
T,1,12,21,R,446,20,1,25,0,142,136
T,1,12,22,R,452,30,1,76,0,136,156
T,1,12,23,R,458,80,0,0,0,156,151
T,1,12,24,R,474,20,0,0,0,151,150
T,1,12,25,R,479,30,1,30,56,150,170
T,1,12,26,R,487,30,1,55,0,170,190
T,1,12,27,R,494,30,1,101,0,190,210
T,1,12,28,R,511,-1,0,0,0,210,210
T,1,12,29,R,515,20,0,0,0,210,209
T,1,12,30,R,526,80,0,0,0,209,204
T,1,13,1,R,264,30,1,55,0,140,160
T,1,13,2,R,276,80,0,0,0,160,155
T,1,13,3,R,278,80,1,45,45,155,145
T,1,13,4,R,293,80,1,46,0,145,135
T,1,13,5,R,302,20,1,25,0,135,129
T,1,13,6,R,305,30,1,56,0,129,149
T,1,13,7,R,315,20,0,0,0,149,148
T,1,13,8,R,325,20,1,25,0,148,142
T,1,13,9,R,334,20,1,26,0,142,136
T,1,13,10,R,347,20,1,26,0,136,130
T,1,13,11,R,355,80,1,45,46,130,120
T,1,13,12,R,363,20,1,25,0,120,114
T,1,13,13,R,375,80,1,45,46,114,104
T,1,13,14,R,382,30,1,31,55,104,124
T,1,13,15,R,386,80,0,0,0,124,119
T,1,13,16,R,401,30,1,101,0,119,139
T,1,13,17,R,409,30,1,29,56,139,159
T,1,13,18,R,417,80,0,0,0,159,154
T,1,13,19,R,426,30,1,101,0,154,174
T,1,13,20,R,432,30,1,101,0,174,194
T,1,13,21,R,443,20,1,26,0,194,188
T,1,13,22,R,451,20,1,26,0,188,182
T,1,13,23,R,460,30,1,56,0,182,202
T,1,13,24,R,474,30,1,56,0,202,222
T,1,13,25,R,477,20,1,26,0,222,216
T,1,13,26,R,486,30,1,75,0,216,236
T,1,13,27,R,500,80,1,46,0,236,226
T,1,13,28,R,506,20,0,0,0,226,225
T,1,13,29,R,515,30,1,101,0,225,245
T,1,13,30,R,527,30,1,56,0,245,265
T,1,14,1,R,265,30,1,101,0,140,160
T,1,14,2,R,274,30,1,55,0,160,180
T,1,14,3,R,280,20,1,50,0,180,169
T,1,14,4,R,288,30,0,0,0,169,168
T,1,14,5,R,301,30,1,76,0,168,188
T,1,14,6,R,308,20,0,0,0,188,187
T,1,14,7,R,315,80,1,46,0,187,177
T,1,14,8,R,331,-1,0,0,0,177,177
T,1,14,9,R,337,30,1,29,56,177,197
T,1,14,10,R,346,20,1,25,0,197,191
T,1,14,11,R,351,20,1,25,0,191,185
T,1,14,12,R,365,80,1,45,0,185,175
T,1,14,13,R,369,30,0,0,0,175,174
T,1,14,14,R,377,80,1,46,45,174,164
T,1,14,15,R,389,30,1,55,0,164,184
T,1,14,16,R,396,80,1,46,45,184,174
T,1,14,17,R,408,30,1,56,0,174,194
T,1,14,18,R,418,30,1,101,0,194,214
T,1,14,19,R,430,-1,0,0,0,214,214
T,1,14,20,R,436,30,0,0,0,214,213
T,1,14,21,R,443,30,1,75,0,213,233
T,1,14,22,R,453,20,1,26,0,233,227
T,1,14,23,R,464,30,1,75,0,227,247
T,1,14,24,R,467,30,1,101,0,247,267
T,1,14,25,R,476,20,1,26,0,267,261
T,1,14,26,R,488,20,1,26,0,261,255
T,1,14,27,R,494,80,0,0,0,255,250
T,1,14,28,R,508,80,1,46,0,250,240
T,1,14,29,R,516,80,0,0,0,240,235
T,1,14,30,R,523,80,1,46,45,235,225
T,1,15,1,R,263,30,1,75,0,140,160
T,1,15,2,R,271,30,1,76,0,160,180
T,1,15,3,R,284,80,0,0,0,180,175
T,1,15,4,R,294,80,0,0,0,175,170
T,1,15,5,R,298,80,1,45,45,170,160
T,1,15,6,R,312,80,0,0,0,160,155
T,1,15,7,R,314,80,0,0,0,155,150
T,1,15,8,R,326,30,1,75,0,150,170
T,1,15,9,R,333,30,1,101,0,170,190
T,1,15,10,R,343,30,1,55,0,190,210
T,1,15,11,R,358,-1,0,0,0,210,210
T,1,15,12,R,364,80,0,0,0,210,205
T,1,15,13,R,372,80,0,0,0,205,200
T,1,15,14,R,379,30,1,55,0,200,220
T,1,15,15,R,386,30,1,101,0,220,240
T,1,15,16,R,397,20,1,26,0,240,234
T,1,15,17,R,412,-1,0,0,0,234,234
T,1,15,18,R,421,-1,0,0,0,234,234
T,1,15,19,R,428,20,1,26,0,234,228
T,1,15,20,R,439,-1,0,0,0,228,228
T,1,15,21,R,447,20,1,26,0,228,222
T,1,15,22,R,450,20,0,0,0,222,221
T,1,15,23,R,466,-1,0,0,0,221,221
T,1,15,24,R,470,80,0,0,0,221,216
T,1,15,25,R,483,80,0,0,0,216,211
T,1,15,26,R,491,20,0,0,0,211,210
T,1,15,27,R,501,80,0,0,0,210,205
T,1,15,28,R,508,20,0,0,0,205,204
T,1,15,29,R,516,20,0,0,0,204,203
T,1,15,30,R,529,-1,0,0,0,203,203
T,1,16,1,R,267,80,1,45,0,140,130
T,1,16,2,R,269,30,1,76,0,130,150
T,1,16,3,R,278,30,1,31,56,150,170
T,1,16,4,R,294,20,0,0,0,170,169
T,1,16,5,R,297,30,1,30,56,169,189
T,1,16,6,R,312,20,0,0,0,189,188
T,1,16,7,R,321,30,1,30,55,188,208
T,1,16,8,R,326,80,0,0,0,208,203
T,1,16,9,R,332,30,1,55,0,203,223
T,1,16,10,R,345,20,0,0,0,223,222
T,1,16,11,R,356,20,0,0,0,222,221
T,1,16,12,R,362,20,0,0,0,221,220
T,1,16,13,R,370,30,1,101,0,220,240
T,1,16,14,R,381,80,0,0,0,240,235
T,1,16,15,R,386,20,0,0,0,235,234
T,1,16,16,R,402,20,0,0,0,234,233
T,1,16,17,R,408,20,0,0,0,233,232
T,1,16,18,R,420,30,1,101,0,232,252
T,1,16,19,R,429,30,1,56,0,252,272
T,1,16,20,R,436,80,0,0,0,272,266
T,1,16,21,R,440,20,0,0,0,266,265
T,1,16,22,R,451,80,0,0,0,265,260
T,1,16,23,R,463,30,1,55,0,260,280
T,1,16,24,R,469,20,0,0,0,280,279
T,1,16,25,R,480,80,0,0,0,279,274
T,1,16,26,R,492,30,1,76,0,274,294
T,1,16,27,R,495,80,0,0,0,294,289
T,1,16,28,R,504,80,0,0,0,289,284
T,1,16,29,R,514,30,1,75,0,284,304
T,1,16,30,R,521,20,0,0,0,304,303
T,1,17,1,R,260,20,1,25,0,140,134
T,1,17,2,R,272,20,1,25,0,134,128
T,1,17,3,R,279,30,0,0,0,128,123
T,1,17,4,R,290,20,1,25,0,123,117
T,1,17,5,R,303,20,1,25,0,117,111
T,1,17,6,R,307,20,0,0,0,111,110
T,1,17,7,R,318,80,1,45,0,110,100
T,1,17,8,R,324,30,1,76,0,100,120
T,1,17,9,R,340,-1,0,0,0,120,120
T,1,17,10,R,345,30,1,101,0,120,140
T,1,17,11,R,357,20,0,0,0,140,139
T,1,17,12,R,360,80,1,46,0,139,129
T,1,17,13,R,372,30,1,101,0,129,149
T,1,17,14,R,378,30,1,101,0,149,169
T,1,17,15,R,393,30,1,56,0,169,189
T,1,17,16,R,396,30,1,29,56,189,209
T,1,17,17,R,405,20,0,0,0,209,208
T,1,17,18,R,413,30,1,76,0,208,228
T,1,17,19,R,426,20,0,0,0,228,227
T,1,17,20,R,431,80,1,45,0,227,217
T,1,17,21,R,440,80,1,45,0,217,207
T,1,17,22,R,455,20,0,0,0,207,206
T,1,17,23,R,460,80,1,45,0,206,196
T,1,17,24,R,471,30,1,101,0,196,216
T,1,17,25,R,482,30,1,101,0,216,236
T,1,17,26,R,488,30,1,75,0,236,256
T,1,17,27,R,502,-1,0,0,0,256,256
T,1,17,28,R,503,30,1,101,0,256,276
T,1,17,29,R,519,80,0,0,0,276,271
T,1,17,30,R,521,80,1,46,0,271,261
T,1,18,1,R,265,20,0,0,0,140,139
T,1,18,2,R,275,20,0,0,0,139,133
T,1,18,3,R,278,20,1,25,0,133,127
T,1,18,4,R,289,30,1,31,55,127,147
T,1,18,5,R,297,20,1,26,0,147,141
T,1,18,6,R,307,80,1,46,0,141,131
T,1,18,7,R,320,20,0,0,0,131,130
T,1,18,8,R,325,80,1,45,45,130,120
T,1,18,9,R,339,20,0,0,0,120,119
T,1,18,10,R,344,20,0,0,0,119,118
T,1,18,11,R,354,20,0,0,0,118,117
T,1,18,12,R,367,-1,0,0,0,117,117
T,1,18,13,R,370,20,0,0,0,117,116
T,1,18,14,R,381,30,1,75,0,116,136
T,1,18,15,R,388,20,0,0,0,136,135
T,1,18,16,R,395,20,0,0,0,135,134
T,1,18,17,R,408,80,1,45,0,134,124
T,1,18,18,R,421,-1,0,0,0,124,124
T,1,18,19,R,428,30,1,75,0,124,144
T,1,18,20,R,434,80,1,45,0,144,134
T,1,18,21,R,448,-1,0,0,0,134,134
T,1,18,22,R,452,20,1,25,0,134,128
T,1,18,23,R,465,80,1,45,45,128,118
T,1,18,24,R,474,80,1,45,0,118,108
T,1,18,25,R,481,30,1,55,0,108,128
T,1,18,26,R,489,80,1,46,0,128,118
T,1,18,27,R,498,20,1,25,0,118,112
T,1,18,28,R,506,80,1,45,0,112,102
T,1,18,29,R,515,80,0,0,0,102,97
T,1,18,30,R,528,80,0,0,0,97,92
T,1,19,1,R,262,80,1,46,45,140,130
T,1,19,2,R,273,30,1,30,55,130,150
T,1,19,3,R,283,80,0,0,0,150,145
T,1,19,4,R,295,-1,0,0,0,145,145
T,1,19,5,R,300,80,1,45,45,145,135
T,1,19,6,R,309,20,1,26,0,135,129
T,1,19,7,R,316,30,1,30,56,129,149
T,1,19,8,R,328,20,0,0,0,149,148
T,1,19,9,R,339,80,1,45,0,148,138
T,1,19,10,R,347,30,1,75,0,138,158
T,1,19,11,R,351,80,0,0,0,158,153
T,1,19,12,R,359,30,1,55,0,153,173
T,1,19,13,R,373,20,0,0,0,173,172
T,1,19,14,R,378,80,0,0,0,172,167
T,1,19,15,R,391,20,0,0,0,167,166
T,1,19,16,R,396,20,1,26,0,166,160
T,1,19,17,R,412,-1,0,0,0,160,160
T,1,19,18,R,413,80,0,0,0,160,155
T,1,19,19,R,428,80,0,0,0,155,150
T,1,19,20,R,437,80,0,0,0,150,145
T,1,19,21,R,442,30,1,55,0,145,165
T,1,19,22,R,454,80,0,0,0,165,160
T,1,19,23,R,458,30,1,75,0,160,180
T,1,19,24,R,470,30,1,101,0,180,200
T,1,19,25,R,484,-1,0,0,0,200,200
T,1,19,26,R,487,20,0,0,0,200,199
T,1,19,27,R,495,30,1,76,0,199,219
T,1,19,28,R,508,30,1,55,0,219,239
T,1,19,29,R,517,80,0,0,0,239,234
T,1,19,30,R,524,30,1,76,0,234,254
T,1,20,1,R,267,30,1,56,0,140,160
T,1,20,2,R,271,20,1,25,0,160,154
T,1,20,3,R,282,30,1,55,0,154,174
T,1,20,4,R,288,20,1,51,0,174,194
T,1,20,5,R,302,30,1,31,56,194,214
T,1,20,6,R,305,80,1,45,0,214,204
T,1,20,7,R,321,80,1,46,46,204,194
T,1,20,8,R,329,30,1,31,56,194,214
T,1,20,9,R,336,20,1,25,0,214,208
T,1,20,10,R,344,30,1,55,0,208,228
T,1,20,11,R,350,20,0,0,0,228,227
T,1,20,12,R,361,30,1,75,0,227,247
T,1,20,13,R,376,-1,0,0,0,247,247
T,1,20,14,R,379,80,1,46,0,247,237
T,1,20,15,R,388,80,1,45,0,237,227
T,1,20,16,R,398,30,1,101,0,227,247
T,1,20,17,R,409,80,1,46,45,247,237
T,1,20,18,R,420,80,0,0,0,237,232
T,1,20,19,R,422,80,1,46,45,232,222
T,1,20,20,R,436,20,1,101,0,222,242
T,1,20,21,R,444,30,1,101,0,242,262
T,1,20,22,R,456,20,1,25,0,262,256
T,1,20,23,R,465,30,1,31,56,256,276
T,1,20,24,R,469,30,1,101,0,276,296
T,1,20,25,R,476,80,1,46,46,296,286
T,1,20,26,R,491,80,1,45,0,286,276
T,1,20,27,R,498,30,1,76,0,276,296
T,1,20,28,R,503,80,0,0,0,296,291
T,1,20,29,R,519,20,1,25,0,291,285
T,1,20,30,R,527,80,1,45,0,285,275
T,1,21,1,R,262,20,1,25,0,140,134
T,1,21,2,R,274,80,1,46,0,134,124
T,1,21,3,R,280,80,1,51,0,124,144
T,1,21,4,R,291,30,0,0,0,144,139
T,1,21,5,R,298,30,1,31,56,139,159
T,1,21,6,R,310,20,0,0,0,159,158
T,1,21,7,R,322,-1,0,0,0,158,158
T,1,21,8,R,327,80,1,45,45,158,148
T,1,21,9,R,338,20,0,0,0,148,147
T,1,21,10,R,342,30,1,29,55,147,167
T,1,21,11,R,356,80,0,0,0,167,162
T,1,21,12,R,363,80,1,45,45,162,152
T,1,21,13,R,374,20,0,0,0,152,151
T,1,21,14,R,380,80,1,46,0,151,141
T,1,21,15,R,393,80,1,45,0,141,131
T,1,21,16,R,401,80,0,0,0,131,126
T,1,21,17,R,405,80,1,46,0,126,116
T,1,21,18,R,416,20,0,0,0,116,115
T,1,21,19,R,426,80,0,0,0,115,110
T,1,21,20,R,432,20,0,0,0,110,109
T,1,21,21,R,447,80,1,45,46,109,99
T,1,21,22,R,453,80,0,0,0,99,94
T,1,21,23,R,460,20,0,0,0,94,93
T,1,21,24,R,470,20,0,0,0,93,92
T,1,21,25,R,481,80,1,46,0,92,82
T,1,21,26,R,490,30,1,101,0,82,102
T,1,21,27,R,497,30,1,75,0,102,122
T,1,21,28,R,507,80,0,0,0,122,117
T,1,21,29,R,513,80,0,0,0,117,112
T,1,21,30,R,523,30,1,30,56,112,132
T,1,22,1,R,268,-1,0,0,0,140,140
T,1,22,2,R,270,80,1,46,46,140,130
T,1,22,3,R,281,20,0,0,0,130,129
T,1,22,4,R,293,30,1,55,0,129,149
T,1,22,5,R,304,-1,0,0,0,149,149
T,1,22,6,R,311,80,1,45,0,149,139
T,1,22,7,R,317,80,0,0,0,139,134
T,1,22,8,R,329,80,1,45,45,134,124
T,1,22,9,R,337,20,1,26,0,124,118
T,1,22,10,R,343,20,0,0,0,118,117
T,1,22,11,R,352,30,1,56,0,117,137
T,1,22,12,R,360,20,0,0,0,137,136
T,1,22,13,R,373,30,1,56,0,136,156
T,1,22,14,R,377,30,1,30,56,156,176
T,1,22,15,R,392,30,1,29,56,176,196
T,1,22,16,R,399,30,1,101,0,196,216
T,1,22,17,R,404,30,1,55,0,216,236
T,1,22,18,R,415,30,1,101,0,236,256
T,1,22,19,R,427,20,0,0,0,256,255
T,1,22,20,R,435,20,0,0,0,255,254
T,1,22,21,R,444,80,0,0,0,254,249
T,1,22,22,R,451,30,1,75,0,249,269
T,1,22,23,R,462,20,0,0,0,269,268
T,1,22,24,R,468,80,0,0,0,268,263
T,1,22,25,R,478,20,0,0,0,263,262
T,1,22,26,R,491,30,1,56,0,262,282
T,1,22,27,R,499,30,1,101,0,282,302
T,1,22,28,R,504,30,1,101,0,302,322
T,1,22,29,R,512,30,1,101,0,322,342
T,1,22,30,R,522,80,0,0,0,342,302
T,1,23,1,R,264,20,0,0,0,140,139
T,1,23,2,R,276,20,1,25,0,139,133
T,1,23,3,R,283,30,1,76,0,133,153
T,1,23,4,R,291,20,1,50,0,153,142
T,1,23,5,R,296,30,1,55,0,142,162
T,1,23,6,R,310,30,1,55,0,162,182
T,1,23,7,R,318,30,1,56,0,182,202
T,1,23,8,R,327,20,1,26,0,202,196
T,1,23,9,R,338,30,1,101,0,196,216
T,1,23,10,R,344,80,1,46,0,216,206
T,1,23,11,R,357,80,1,46,0,206,196
T,1,23,12,R,366,30,1,55,0,196,216
T,1,23,13,R,373,80,1,45,0,216,206
T,1,23,14,R,382,80,1,45,46,206,196
T,1,23,15,R,394,-1,0,0,0,196,196
T,1,23,16,R,398,20,0,0,0,196,195
T,1,23,17,R,407,20,1,25,0,195,189
T,1,23,18,R,419,80,0,0,0,189,184
T,1,23,19,R,425,30,1,101,0,184,204
T,1,23,20,R,433,30,1,55,0,204,224
T,1,23,21,R,441,80,0,0,0,224,219
T,1,23,22,R,454,30,1,101,0,219,239
T,1,23,23,R,464,80,0,0,0,239,234
T,1,23,24,R,468,30,1,101,0,234,254
T,1,23,25,R,480,20,0,0,0,254,253
T,1,23,26,R,492,80,0,0,0,253,248
T,1,23,27,R,502,-1,0,0,0,248,248
T,1,23,28,R,504,20,0,0,0,248,247
T,1,23,29,R,518,20,1,25,0,247,241
T,1,23,30,R,524,20,1,25,0,241,235
T,1,24,1,R,265,80,0,0,0,140,135
T,1,24,2,R,270,20,1,26,0,135,129
T,1,24,3,R,284,30,1,75,0,129,149
T,1,24,4,R,290,80,0,0,0,149,144
T,1,24,5,R,298,20,1,25,0,144,138
T,1,24,6,R,306,80,0,0,0,138,133
T,1,24,7,R,321,20,1,25,0,133,127
T,1,24,8,R,323,30,1,29,56,127,147
T,1,24,9,R,340,-1,0,0,0,147,147
T,1,24,10,R,347,80,0,0,0,147,142
T,1,24,11,R,356,30,1,101,0,142,162
T,1,24,12,R,365,30,1,56,0,162,182
T,1,24,13,R,369,80,0,0,0,182,176
T,1,24,14,R,384,80,0,0,0,176,171
T,1,24,15,R,387,30,1,29,56,171,191
T,1,24,16,R,403,-1,0,0,0,191,191
T,1,24,17,R,406,30,1,76,0,191,211
T,1,24,18,R,415,20,0,0,0,211,210
T,1,24,19,R,425,20,0,0,0,210,209
T,1,24,20,R,438,80,0,0,0,209,204
T,1,24,21,R,445,20,0,0,0,204,203
T,1,24,22,R,453,30,1,75,0,203,223
T,1,24,23,R,461,30,1,55,0,223,243
T,1,24,24,R,471,20,0,0,0,243,242
